poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
85797,1114,Franklin and Marshall College,"","",Franklin & Marshall College Center for Opinion Research,106,Franklin & Marshall College Center for Opinion Research,2.4,-0.1,Mail-to-Web/Mail-to-Phone,8.5,Pennsylvania,1/17/24,1/28/24,,"",,,,,191568,1006,rv,,rv,,2/1/24 12:32,"",https://www.fandmpoll.org/franklin-marshall-poll-release-february-2024/,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,35.0
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191537,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,38.1
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191537,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Dolan,31034,Matthew J. Dolan,37.1
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191538,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,39.0
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191538,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,LaRose,31035,Frank LaRose,36.7
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191539,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,39.4
85794,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/23/24,1/25/24,,"",,,,,191539,1844,rv,,rv,,2/1/24 10:12,"",https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Moreno,31036,Bernie Moreno,37.1
86186,379,Public Opinion Strategies,"","",Public Opinion Strategies,260,Public Opinion Strategies,1.7,0.2,,3.0,Pennsylvania,1/22/24,1/25/24,30991,David McCormick,REP,,,,193573,800,lv,,lv,,2/26/24 13:37,"",https://www.politicspa.com/memo-mccormick-down-to-casey-but-far-from-out/132043/,"",true,REP,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,47.0
86186,379,Public Opinion Strategies,"","",Public Opinion Strategies,260,Public Opinion Strategies,1.7,0.2,,3.0,Pennsylvania,1/22/24,1/25/24,30991,David McCormick,REP,,,,193573,800,lv,,lv,,2/26/24 13:37,"",https://www.politicspa.com/memo-mccormick-down-to-casey-but-far-from-out/132043/,"",true,REP,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,40.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191573,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Allred,31007,Colin Allred,39.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191573,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,48.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191573,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,LIB,Brown,31455,Ted Brown,4.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191574,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gutierrez,31158,Roland Gutierrez,38.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191574,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,48.0
85736,568,YouGov,1245,University of Houston,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,1/11/24,1/24/24,,"",,,,,191574,1145,lv,,lv,,2/1/24 12:40,"",https://uh.edu/hobby/txprimary2024/senate.pdf,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,LIB,Brown,31455,Ted Brown,4.0
85694,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,2.3,-0.3,,5.5,Pennsylvania,1/15/24,1/21/24,,"",,,,,191063,745,lv,,lv,,1/23/24 09:42,"",https://x.com/SusquehannaPR/status/1749802307137757506?s=20,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,45.9
85694,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,2.3,-0.3,,5.5,Pennsylvania,1/15/24,1/21/24,,"",,,,,191063,745,lv,,lv,,1/23/24 09:42,"",https://x.com/SusquehannaPR/status/1749802307137757506?s=20,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,42.1
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/13/24,1/15/24,,"",,,,,190508,1315,rv,,rv,,1/18/24 09:30,"",https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Allred,31007,Colin Allred,40.1
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/13/24,1/15/24,,"",,,,,190508,1315,rv,,rv,,1/18/24 09:30,"",https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,41.9
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/13/24,1/15/24,,"",,,,,190509,1315,rv,,rv,,1/18/24 09:30,"",https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gutierrez,31158,Roland Gutierrez,40.4
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/13/24,1/15/24,,"",,,,,190509,1315,rv,,rv,,1/18/24 09:30,"",https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,41.0
85584,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Pennsylvania,1/4/24,1/8/24,,"",,,,,190212,1680,rv,,rv,,1/10/24 14:08,"",https://poll.qu.edu/poll-release?releaseid=3888,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,53.0
85584,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Pennsylvania,1/4/24,1/8/24,,"",,,,,190212,1680,rv,,rv,,1/10/24 14:08,"",https://poll.qu.edu/poll-release?releaseid=3888,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,43.0
85582,383,PPP,1967,Replace Sinema PAC,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Arizona,1/5/24,1/6/24,,"",,,,,190205,590,v,,v,,1/10/24 13:39,"",https://themessenger.com/politics/new-arizona-poll-finds-sinema-trails-gallego-lake-in-three-way-matchup-exclusive,"",,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,36.0
85582,383,PPP,1967,Replace Sinema PAC,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Arizona,1/5/24,1/6/24,,"",,,,,190205,590,v,,v,,1/10/24 13:39,"",https://themessenger.com/politics/new-arizona-poll-finds-sinema-trails-gallego-lake-in-three-way-matchup-exclusive,"",,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,35.0
85582,383,PPP,1967,Replace Sinema PAC,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Arizona,1/5/24,1/6/24,,"",,,,,190205,590,v,,v,,1/10/24 13:39,"",https://themessenger.com/politics/new-arizona-poll-finds-sinema-trails-gallego-lake-in-three-way-matchup-exclusive,"",,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,17.0
85582,383,PPP,1967,Replace Sinema PAC,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Arizona,1/5/24,1/6/24,,"",,,,,190206,590,v,,v,,1/10/24 13:39,"",https://themessenger.com/politics/new-arizona-poll-finds-sinema-trails-gallego-lake-in-three-way-matchup-exclusive,"",,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,45.0
85582,383,PPP,1967,Replace Sinema PAC,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Arizona,1/5/24,1/6/24,,"",,,,,190206,590,v,,v,,1/10/24 13:39,"",https://themessenger.com/politics/new-arizona-poll-finds-sinema-trails-gallego-lake-in-three-way-matchup-exclusive,"",,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,46.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190257,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,36.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190257,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Craig,31026,James Craig,38.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190258,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,38.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190258,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Rogers,31045,Mike Rogers,37.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190259,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,36.0
85576,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,,1.0,Michigan,1/2/24,1/6/24,,"",,,,,190259,600,lv,,lv,,1/11/24 09:11,"",https://www.detroitnews.com/story/news/politics/2024/01/10/michigans-u-s-senate-race-starts-as-a-toss-up-poll-finds/72153501007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Meijer,31044,Peter Meijer,36.0
85448,1697,Bullfinch,1153,Commonwealth Foundation,The Bullfinch Group,692,The Bullfinch Group,,,Live Phone,4.0,Pennsylvania,12/8/23,12/12/23,,"",,,,,189244,800,rv,,rv,,12/19/23 11:25,"",https://www.commonwealthfoundation.org/2023/12/19/pa-survey-joe-biden-donald-trump/,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,42.0
85448,1697,Bullfinch,1153,Commonwealth Foundation,The Bullfinch Group,692,The Bullfinch Group,,,Live Phone,4.0,Pennsylvania,12/8/23,12/12/23,,"",,,,,189244,800,rv,,rv,,12/19/23 11:25,"",https://www.commonwealthfoundation.org/2023/12/19/pa-survey-joe-biden-donald-trump/,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,27.0
85451,568,YouGov,406,University of Texas,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,12/1/23,12/10/23,,"",,,,,189273,1200,rv,,rv,,12/19/23 16:28,"",https://texaspolitics.utexas.edu/blog/december-uttexas-politics-project-poll-after-long-legislative-session-texas-voters-have-not-so,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Allred,31007,Colin Allred,27.0
85451,568,YouGov,406,University of Texas,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,12/1/23,12/10/23,,"",,,,,189273,1200,rv,,rv,,12/19/23 16:28,"",https://texaspolitics.utexas.edu/blog/december-uttexas-politics-project-poll-after-long-legislative-session-texas-voters-have-not-so,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,43.0
85451,568,YouGov,406,University of Texas,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,12/1/23,12/10/23,,"",,,,,189274,1200,rv,,rv,,12/19/23 16:29,"",https://texaspolitics.utexas.edu/blog/december-uttexas-politics-project-poll-after-long-legislative-session-texas-voters-have-not-so,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gutierrez,31158,Roland Gutierrez,26.0
85451,568,YouGov,406,University of Texas,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,Texas,12/1/23,12/10/23,,"",,,,,189274,1200,rv,,rv,,12/19/23 16:29,"",https://texaspolitics.utexas.edu/blog/december-uttexas-politics-project-poll-after-long-legislative-session-texas-voters-have-not-so,"",,,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,42.0
85449,1425,VCreek/AMG,1523,Americas PAC,VCreek/AMG,501,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/1/23,12/8/23,,"",,,,,189249,694,lv,,lv,,12/19/23 11:30,"",https://ca584ad2-76a2-4830-972b-901a6b8d23e4.usrfiles.com/ugd/ca584a_74a52c10f7064adba3cd49890d295999.pdf,"",,REP,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,35.0
85449,1425,VCreek/AMG,1523,Americas PAC,VCreek/AMG,501,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/1/23,12/8/23,,"",,,,,189249,694,lv,,lv,,12/19/23 11:30,"",https://ca584ad2-76a2-4830-972b-901a6b8d23e4.usrfiles.com/ugd/ca584a_74a52c10f7064adba3cd49890d295999.pdf,"",,REP,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,41.0
85449,1425,VCreek/AMG,1523,Americas PAC,VCreek/AMG,501,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/1/23,12/8/23,,"",,,,,189249,694,lv,,lv,,12/19/23 11:30,"",https://ca584ad2-76a2-4830-972b-901a6b8d23e4.usrfiles.com/ugd/ca584a_74a52c10f7064adba3cd49890d295999.pdf,"",,REP,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,16.0
85554,1365,Change Research,1685,Future Majority PAC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Pennsylvania,12/3/23,12/7/23,,"",,,,,189911,,rv,,rv,,1/8/24 13:27,"",https://futuremajority.org/future-majority-releases-nv-pa-ny-cds-report/,"",false,DEM,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,44.0
85554,1365,Change Research,1685,Future Majority PAC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Pennsylvania,12/3/23,12/7/23,,"",,,,,189911,,rv,,rv,,1/8/24 13:27,"",https://futuremajority.org/future-majority-releases-nv-pa-ny-cds-report/,"",false,DEM,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,41.0
85555,1365,Change Research,1685,Future Majority PAC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nevada,12/3/23,12/7/23,,"",,,,,189912,,rv,,rv,,1/8/24 13:27,"",https://futuremajority.org/future-majority-releases-nv-pa-ny-cds-report/,"",false,DEM,9521,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Rosen,31010,Jacky Rosen,39.0
85555,1365,Change Research,1685,Future Majority PAC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nevada,12/3/23,12/7/23,,"",,,,,189912,,rv,,rv,,1/8/24 13:27,"",https://futuremajority.org/future-majority-releases-nv-pa-ny-cds-report/,"",false,DEM,9521,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Brown,31105,Sam Brown,38.0
85345,1361,SSRS,2037,Vanderbilt University,SSRS,297,SSRS,2.0,0.2,Live Phone,10.0,Tennessee,11/14/23,12/2/23,,"",,,,,188870,503,rv,,rv,,12/14/23 09:55,half sample,https://www.vanderbilt.edu/csdi/Fall_2023_slides_final.pdf,"",,,9529,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Johnson,31095,Gloria Johnson,36.0
85345,1361,SSRS,2037,Vanderbilt University,SSRS,297,SSRS,2.0,0.2,Live Phone,10.0,Tennessee,11/14/23,12/2/23,,"",,,,,188870,503,rv,,rv,,12/14/23 09:55,half sample,https://www.vanderbilt.edu/csdi/Fall_2023_slides_final.pdf,"",,,9529,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Blackburn,31096,Marsha Blackburn,53.0
85330,495,Tulchin Research,2064,Stand for Children Arizona,Tulchin Research,340,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/13/23,11/20/23,,"",,,,,188677,800,lv,,lv,,12/12/23 20:46,"",https://stand.org/arizona/our-stories/arizonans-voice-discontent-and-demand-change/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,39.0
85330,495,Tulchin Research,2064,Stand for Children Arizona,Tulchin Research,340,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/13/23,11/20/23,,"",,,,,188677,800,lv,,lv,,12/12/23 20:46,"",https://stand.org/arizona/our-stories/arizonans-voice-discontent-and-demand-change/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,34.0
85330,495,Tulchin Research,2064,Stand for Children Arizona,Tulchin Research,340,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/13/23,11/20/23,,"",,,,,188677,800,lv,,lv,,12/12/23 20:46,"",https://stand.org/arizona/our-stories/arizonans-voice-discontent-and-demand-change/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,17.0
84873,1365,Change Research,2059,Nebraska Railroaders for Public Safety,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nebraska,11/13/23,11/16/23,,"",,,,,187981,1048,lv,,lv,,12/6/23 10:12,"",https://theintercept.com/2023/12/04/nebraska-senate-dan-osborn-deb-fisher/,"",false,IND,9520,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Fischer,31125,Deb Fischer,38.0
84873,1365,Change Research,2059,Nebraska Railroaders for Public Safety,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nebraska,11/13/23,11/16/23,,"",,,,,187981,1048,lv,,lv,,12/6/23 10:12,"",https://theintercept.com/2023/12/04/nebraska-senate-dan-osborn-deb-fisher/,"",false,IND,9520,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Osborn,31126,Dan Osborn,40.0
84709,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,11/10/23,11/16/23,,"",,,,,187421,600,lv,,lv,,11/18/23 10:36,"",https://www.freep.com/story/news/politics/elections/2023/11/18/election-2024-biden-trump-poll-michigan/71619518007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,39.0
84709,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,11/10/23,11/16/23,,"",,,,,187421,600,lv,,lv,,11/18/23 10:36,"",https://www.freep.com/story/news/politics/elections/2023/11/18/election-2024-biden-trump-poll-michigan/71619518007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Rogers,31045,Mike Rogers,37.0
84709,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,11/10/23,11/16/23,,"",,,,,187422,600,lv,,lv,,11/18/23 10:36,"",https://www.freep.com/story/news/politics/elections/2023/11/18/election-2024-biden-trump-poll-michigan/71619518007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,40.0
84709,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,11/10/23,11/16/23,,"",,,,,187422,600,lv,,lv,,11/18/23 10:36,"",https://www.freep.com/story/news/politics/elections/2023/11/18/election-2024-biden-trump-poll-michigan/71619518007/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Craig,31026,James Craig,38.0
84702,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/14/23,11/15/23,,"",,,,,187797,700,lv,,lv,,11/29/23 09:52,"",https://www.nwprogressive.org/weblog/2023/11/senator-maria-cantwell-leads-republican-challenger-raul-garcia-by-thirteen-points.html,"",,DEM,9533,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Cantwell,30973,Maria Cantwell,51.0
84702,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/14/23,11/15/23,,"",,,,,187797,700,lv,,lv,,11/29/23 09:52,"",https://www.nwprogressive.org/weblog/2023/11/senator-maria-cantwell-leads-republican-challenger-raul-garcia-by-thirteen-points.html,"",,DEM,9533,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Garcia,31117,Raul Garcia,38.0
84696,1102,Emerson,"1185,2057",Nexstar | Fox 8 (WJW),Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/10/23,11/13/23,,"",,,,,186584,1000,rv,,rv,,11/16/23 09:20,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-tops-potential-gop-opponents-in-the-u-s-senate-race/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,40.5
84696,1102,Emerson,"1185,2057",Nexstar | Fox 8 (WJW),Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/10/23,11/13/23,,"",,,,,186584,1000,rv,,rv,,11/16/23 09:20,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-tops-potential-gop-opponents-in-the-u-s-senate-race/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Dolan,31034,Matthew J. Dolan,37.7
